label,nodeType,order,path,price,description,link,imageLink,Zomato
Paneer Tikka Pizza,ProductType,25,"Inventory,Food,Cafe,Pizza,Vegeterian,",199,"Tandoori Paneer,Capsicum,Tomato,Onion,Olives ",https://drive.google.com/file/d/1HY1LUJ8B1WSeKBagmPgHdLPidChbNsYK/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-3/PaneerTikkaPizza.jpg,230
Simply Paneer Pizza,ProductType,26,"Inventory,Food,Cafe,Pizza,Vegeterian,",149,"Cheese,Paneer ",https://drive.google.com/file/d/1UjQvuNBeid-Ou57YR0yJJ3wYae0QrQuQ/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/img/SimplyPaneerPizza.jpg,
Simply Paneer Pizza,ProductType,27,"Inventory,Food,Cafe,Pizza,Vegeterian,",179,"Cheese,Paneer ",https://drive.google.com/file/d/1UjQvuNBeid-Ou57YR0yJJ3wYae0QrQuQ/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/img/SimplyPaneerPizza.jpg,
Paneer Makhani Pizza,ProductType,28,"Inventory,Food,Cafe,Pizza,Vegeterian,",169,"Paneer Makhani,Onion,Capsicum,Tomato,Olives ",https://drive.google.com/file/d/1Dpd5fFdbLviMBjrKqxQpvDMOKj0yh9LP/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/img/PaneerMakhaniPizza.jpg,
Paneer Makhani Pizza,ProductType,29,"Inventory,Food,Cafe,Pizza,Vegeterian,",199,"Paneer Makhani,Onion,Capsicum,Tomato,Olives ",https://drive.google.com/file/d/1Dpd5fFdbLviMBjrKqxQpvDMOKj0yh9LP/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/img/PaneerMakhaniPizza.jpg,230
Pasta Pizza,ProductType,30,"Inventory,Food,Cafe,Pizza,Vegeterian,",179,"Onion,Capsicum,Tomato,Olives,Pasta Red ",https://drive.google.com/file/d/1W6GGvnBzed3MMoCAOVFZgFLA3zefq6YC/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/img/PastaPizza.jpg,
Pasta Pizza,ProductType,31,"Inventory,Food,Cafe,Pizza,Vegeterian,",209,"Onion,Capsicum,Tomato,Olives,Pasta Red ",https://drive.google.com/file/d/1W6GGvnBzed3MMoCAOVFZgFLA3zefq6YC/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/img/PastaPizza.jpg,
Cheesy Delight Pizza,ProductType,32,"Inventory,Food,Cafe,Pizza,Vegeterian,",199,"DubbleCheese,Capsicum,Onion,Jalapenos,Olives",https://drive.google.com/file/d/173MVpVYUM_NNQPAH-45Cjf0ZWsRxT5le/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/img/CheesyDelightPizza.jpg,
Cheesy Delight Pizza,ProductType,33,"Inventory,Food,Cafe,Pizza,Vegeterian,",229,"DubbleCheese,Capsicum,Onion,Jalapenos,Olives",https://drive.google.com/file/d/173MVpVYUM_NNQPAH-45Cjf0ZWsRxT5le/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/img/CheesyDelightPizza.jpg,
Veg Maxican Pizza,ProductType,34,"Inventory,Food,Cafe,Pizza,Vegeterian,",209,"Capsicum,Onion,Tomato,Olives,Red Peprika ",https://drive.google.com/file/d/1-6jltmBiwnGagyFScLPxqHuaI_Xl1p0l/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/img/VegMaxicanPizza.jpg,
